,training_examples,noise,sigma,acc
5007,20,1.3333333333333333,1.6842106842105262,0.46
5008,20,1.3333333333333333,1.6842106842105262,0.52
5009,20,1.3333333333333333,1.6842106842105262,0.4
5010,5,1.5555555555555554,1.6842106842105262,0.42
5011,5,1.5555555555555554,1.6842106842105262,0.44
5012,5,1.5555555555555554,1.6842106842105262,0.52
5013,5,1.5555555555555554,1.6842106842105262,0.44
5014,5,1.5555555555555554,1.6842106842105262,0.38
5015,5,1.5555555555555554,1.6842106842105262,0.42
5016,5,1.5555555555555554,1.6842106842105262,0.62
5017,5,1.5555555555555554,1.6842106842105262,0.42
5018,5,1.5555555555555554,1.6842106842105262,0.42
5019,5,1.5555555555555554,1.6842106842105262,0.54
5020,10,1.5555555555555554,1.6842106842105262,0.48
5021,10,1.5555555555555554,1.6842106842105262,0.5
5022,10,1.5555555555555554,1.6842106842105262,0.54
5023,10,1.5555555555555554,1.6842106842105262,0.48
5024,10,1.5555555555555554,1.6842106842105262,0.6
5025,10,1.5555555555555554,1.6842106842105262,0.52
5026,10,1.5555555555555554,1.6842106842105262,0.36
5027,10,1.5555555555555554,1.6842106842105262,0.36
5028,10,1.5555555555555554,1.6842106842105262,0.46
5029,10,1.5555555555555554,1.6842106842105262,0.52
5030,20,1.5555555555555554,1.6842106842105262,0.46
5031,20,1.5555555555555554,1.6842106842105262,0.44
5032,20,1.5555555555555554,1.6842106842105262,0.56
5033,20,1.5555555555555554,1.6842106842105262,0.54
5034,20,1.5555555555555554,1.6842106842105262,0.4
5035,20,1.5555555555555554,1.6842106842105262,0.54
5036,20,1.5555555555555554,1.6842106842105262,0.48
5037,20,1.5555555555555554,1.6842106842105262,0.58
5038,20,1.5555555555555554,1.6842106842105262,0.46
5039,20,1.5555555555555554,1.6842106842105262,0.58
5040,5,1.7777777777777777,1.6842106842105262,0.58
5041,5,1.7777777777777777,1.6842106842105262,0.54
5042,5,1.7777777777777777,1.6842106842105262,0.48
5043,5,1.7777777777777777,1.6842106842105262,0.56
5044,5,1.7777777777777777,1.6842106842105262,0.46
5045,5,1.7777777777777777,1.6842106842105262,0.5
5046,5,1.7777777777777777,1.6842106842105262,0.4
5047,5,1.7777777777777777,1.6842106842105262,0.48
5048,5,1.7777777777777777,1.6842106842105262,0.46
5049,5,1.7777777777777777,1.6842106842105262,0.54
5050,10,1.7777777777777777,1.6842106842105262,0.54
5051,10,1.7777777777777777,1.6842106842105262,0.48
5052,10,1.7777777777777777,1.6842106842105262,0.58
5053,10,1.7777777777777777,1.6842106842105262,0.54
5054,10,1.7777777777777777,1.6842106842105262,0.5
5055,10,1.7777777777777777,1.6842106842105262,0.52
5056,10,1.7777777777777777,1.6842106842105262,0.4
5057,10,1.7777777777777777,1.6842106842105262,0.62
5058,10,1.7777777777777777,1.6842106842105262,0.48
5059,10,1.7777777777777777,1.6842106842105262,0.46
5060,20,1.7777777777777777,1.6842106842105262,0.54
5061,20,1.7777777777777777,1.6842106842105262,0.44
5062,20,1.7777777777777777,1.6842106842105262,0.48
5063,20,1.7777777777777777,1.6842106842105262,0.4
5064,20,1.7777777777777777,1.6842106842105262,0.46
5065,20,1.7777777777777777,1.6842106842105262,0.54
5066,20,1.7777777777777777,1.6842106842105262,0.5
5067,20,1.7777777777777777,1.6842106842105262,0.58
5068,20,1.7777777777777777,1.6842106842105262,0.46
5069,20,1.7777777777777777,1.6842106842105262,0.46
5070,5,2.0,1.6842106842105262,0.7
5071,5,2.0,1.6842106842105262,0.56
5072,5,2.0,1.6842106842105262,0.5
5073,5,2.0,1.6842106842105262,0.56
5074,5,2.0,1.6842106842105262,0.38
5075,5,2.0,1.6842106842105262,0.4
5076,5,2.0,1.6842106842105262,0.42
5077,5,2.0,1.6842106842105262,0.46
5078,5,2.0,1.6842106842105262,0.6
5079,5,2.0,1.6842106842105262,0.46
5080,10,2.0,1.6842106842105262,0.5
5081,10,2.0,1.6842106842105262,0.52
5082,10,2.0,1.6842106842105262,0.44
5083,10,2.0,1.6842106842105262,0.48
5084,10,2.0,1.6842106842105262,0.5
5085,10,2.0,1.6842106842105262,0.6
5086,10,2.0,1.6842106842105262,0.54
5087,10,2.0,1.6842106842105262,0.66
5088,10,2.0,1.6842106842105262,0.46
5089,10,2.0,1.6842106842105262,0.58
5090,20,2.0,1.6842106842105262,0.56
5091,20,2.0,1.6842106842105262,0.44
5092,20,2.0,1.6842106842105262,0.52
5093,20,2.0,1.6842106842105262,0.5
5094,20,2.0,1.6842106842105262,0.54
5095,20,2.0,1.6842106842105262,0.44
5096,20,2.0,1.6842106842105262,0.5
5097,20,2.0,1.6842106842105262,0.48
5098,20,2.0,1.6842106842105262,0.5
5099,20,2.0,1.6842106842105262,0.68
5100,5,0.0,1.789473789473684,0.44
5101,5,0.0,1.789473789473684,0.44
5102,5,0.0,1.789473789473684,0.36
5103,5,0.0,1.789473789473684,0.42
5104,5,0.0,1.789473789473684,0.5
5105,5,0.0,1.789473789473684,0.58
5106,5,0.0,1.789473789473684,0.6
5107,5,0.0,1.789473789473684,0.5
5108,5,0.0,1.789473789473684,0.4
5109,5,0.0,1.789473789473684,0.32
5110,10,0.0,1.789473789473684,0.58
5111,10,0.0,1.789473789473684,0.58
5112,10,0.0,1.789473789473684,0.46
5113,10,0.0,1.789473789473684,0.48
5114,10,0.0,1.789473789473684,0.48
5115,10,0.0,1.789473789473684,0.44
5116,10,0.0,1.789473789473684,0.64
5117,10,0.0,1.789473789473684,0.54
5118,10,0.0,1.789473789473684,0.6
5119,10,0.0,1.789473789473684,0.44
5120,20,0.0,1.789473789473684,0.52
5121,20,0.0,1.789473789473684,0.54
5122,20,0.0,1.789473789473684,0.52
5123,20,0.0,1.789473789473684,0.52
5124,20,0.0,1.789473789473684,0.48
5125,20,0.0,1.789473789473684,0.44
5126,20,0.0,1.789473789473684,0.44
5127,20,0.0,1.789473789473684,0.44
5128,20,0.0,1.789473789473684,0.58
5129,20,0.0,1.789473789473684,0.6
5130,5,0.2222222222222222,1.789473789473684,0.6
5131,5,0.2222222222222222,1.789473789473684,0.6
5132,5,0.2222222222222222,1.789473789473684,0.5
5133,5,0.2222222222222222,1.789473789473684,0.58
5134,5,0.2222222222222222,1.789473789473684,0.42
5135,5,0.2222222222222222,1.789473789473684,0.52
5136,5,0.2222222222222222,1.789473789473684,0.48
5137,5,0.2222222222222222,1.789473789473684,0.46
5138,5,0.2222222222222222,1.789473789473684,0.52
5139,5,0.2222222222222222,1.789473789473684,0.58
5140,10,0.2222222222222222,1.789473789473684,0.62
5141,10,0.2222222222222222,1.789473789473684,0.5
5142,10,0.2222222222222222,1.789473789473684,0.44
5143,10,0.2222222222222222,1.789473789473684,0.56
5144,10,0.2222222222222222,1.789473789473684,0.44
5145,10,0.2222222222222222,1.789473789473684,0.54
5146,10,0.2222222222222222,1.789473789473684,0.52
5147,10,0.2222222222222222,1.789473789473684,0.56
5148,10,0.2222222222222222,1.789473789473684,0.56
5149,10,0.2222222222222222,1.789473789473684,0.56
5150,20,0.2222222222222222,1.789473789473684,0.54
5151,20,0.2222222222222222,1.789473789473684,0.46
5152,20,0.2222222222222222,1.789473789473684,0.58
5153,20,0.2222222222222222,1.789473789473684,0.5
5154,20,0.2222222222222222,1.789473789473684,0.62
5155,20,0.2222222222222222,1.789473789473684,0.54
5156,20,0.2222222222222222,1.789473789473684,0.44
5157,20,0.2222222222222222,1.789473789473684,0.48
5158,20,0.2222222222222222,1.789473789473684,0.56
5159,20,0.2222222222222222,1.789473789473684,0.5
5160,5,0.4444444444444444,1.789473789473684,0.52
5161,5,0.4444444444444444,1.789473789473684,0.6
5162,5,0.4444444444444444,1.789473789473684,0.44
5163,5,0.4444444444444444,1.789473789473684,0.62
5164,5,0.4444444444444444,1.789473789473684,0.46
5165,5,0.4444444444444444,1.789473789473684,0.38
5166,5,0.4444444444444444,1.789473789473684,0.64
5167,5,0.4444444444444444,1.789473789473684,0.52
5168,5,0.4444444444444444,1.789473789473684,0.38
5169,5,0.4444444444444444,1.789473789473684,0.54
5170,10,0.4444444444444444,1.789473789473684,0.5
5171,10,0.4444444444444444,1.789473789473684,0.58
5172,10,0.4444444444444444,1.789473789473684,0.62
5173,10,0.4444444444444444,1.789473789473684,0.52
5174,10,0.4444444444444444,1.789473789473684,0.36
5175,10,0.4444444444444444,1.789473789473684,0.56
5176,10,0.4444444444444444,1.789473789473684,0.62
5177,10,0.4444444444444444,1.789473789473684,0.58
5178,10,0.4444444444444444,1.789473789473684,0.52
5179,10,0.4444444444444444,1.789473789473684,0.42
5180,20,0.4444444444444444,1.789473789473684,0.5
5181,20,0.4444444444444444,1.789473789473684,0.62
5182,20,0.4444444444444444,1.789473789473684,0.56
5183,20,0.4444444444444444,1.789473789473684,0.58
5184,20,0.4444444444444444,1.789473789473684,0.6
5185,20,0.4444444444444444,1.789473789473684,0.52
5186,20,0.4444444444444444,1.789473789473684,0.5
5187,20,0.4444444444444444,1.789473789473684,0.58
5188,20,0.4444444444444444,1.789473789473684,0.58
5189,20,0.4444444444444444,1.789473789473684,0.46
5190,5,0.6666666666666666,1.789473789473684,0.52
5191,5,0.6666666666666666,1.789473789473684,0.48
5192,5,0.6666666666666666,1.789473789473684,0.66
5193,5,0.6666666666666666,1.789473789473684,0.48
5194,5,0.6666666666666666,1.789473789473684,0.48
5195,5,0.6666666666666666,1.789473789473684,0.52
5196,5,0.6666666666666666,1.789473789473684,0.48
5197,5,0.6666666666666666,1.789473789473684,0.54
5198,5,0.6666666666666666,1.789473789473684,0.56
5199,5,0.6666666666666666,1.789473789473684,0.42
5200,10,0.6666666666666666,1.789473789473684,0.52
5201,10,0.6666666666666666,1.789473789473684,0.54
5202,10,0.6666666666666666,1.789473789473684,0.56
5203,10,0.6666666666666666,1.789473789473684,0.62
5204,10,0.6666666666666666,1.789473789473684,0.58
5205,10,0.6666666666666666,1.789473789473684,0.48
5206,10,0.6666666666666666,1.789473789473684,0.54
5207,10,0.6666666666666666,1.789473789473684,0.52
5208,10,0.6666666666666666,1.789473789473684,0.56
5209,10,0.6666666666666666,1.789473789473684,0.48
5210,20,0.6666666666666666,1.789473789473684,0.46
5211,20,0.6666666666666666,1.789473789473684,0.46
5212,20,0.6666666666666666,1.789473789473684,0.5
5213,20,0.6666666666666666,1.789473789473684,0.56
5214,20,0.6666666666666666,1.789473789473684,0.72
5215,20,0.6666666666666666,1.789473789473684,0.52
5216,20,0.6666666666666666,1.789473789473684,0.44
5217,20,0.6666666666666666,1.789473789473684,0.54
5218,20,0.6666666666666666,1.789473789473684,0.58
5219,20,0.6666666666666666,1.789473789473684,0.5
5220,5,0.8888888888888888,1.789473789473684,0.36
5221,5,0.8888888888888888,1.789473789473684,0.52
5222,5,0.8888888888888888,1.789473789473684,0.5
5223,5,0.8888888888888888,1.789473789473684,0.52
5224,5,0.8888888888888888,1.789473789473684,0.48
5225,5,0.8888888888888888,1.789473789473684,0.44
5226,5,0.8888888888888888,1.789473789473684,0.44
5227,5,0.8888888888888888,1.789473789473684,0.54
5228,5,0.8888888888888888,1.789473789473684,0.46
5229,5,0.8888888888888888,1.789473789473684,0.26
5230,10,0.8888888888888888,1.789473789473684,0.62
5231,10,0.8888888888888888,1.789473789473684,0.38
5232,10,0.8888888888888888,1.789473789473684,0.58
5233,10,0.8888888888888888,1.789473789473684,0.52
5234,10,0.8888888888888888,1.789473789473684,0.58
5235,10,0.8888888888888888,1.789473789473684,0.5
5236,10,0.8888888888888888,1.789473789473684,0.52
5237,10,0.8888888888888888,1.789473789473684,0.5
5238,10,0.8888888888888888,1.789473789473684,0.36
5239,10,0.8888888888888888,1.789473789473684,0.58
5240,20,0.8888888888888888,1.789473789473684,0.62
5241,20,0.8888888888888888,1.789473789473684,0.66
5242,20,0.8888888888888888,1.789473789473684,0.44
5243,20,0.8888888888888888,1.789473789473684,0.5
5244,20,0.8888888888888888,1.789473789473684,0.32
5245,20,0.8888888888888888,1.789473789473684,0.46
5246,20,0.8888888888888888,1.789473789473684,0.52
5247,20,0.8888888888888888,1.789473789473684,0.42
5248,20,0.8888888888888888,1.789473789473684,0.48
5249,20,0.8888888888888888,1.789473789473684,0.56
5250,5,1.1111111111111112,1.789473789473684,0.48
5251,5,1.1111111111111112,1.789473789473684,0.54
5252,5,1.1111111111111112,1.789473789473684,0.44
5253,5,1.1111111111111112,1.789473789473684,0.44
5254,5,1.1111111111111112,1.789473789473684,0.42
5255,5,1.1111111111111112,1.789473789473684,0.4
5256,5,1.1111111111111112,1.789473789473684,0.44
5257,5,1.1111111111111112,1.789473789473684,0.5
5258,5,1.1111111111111112,1.789473789473684,0.54
5259,5,1.1111111111111112,1.789473789473684,0.52
5260,10,1.1111111111111112,1.789473789473684,0.44
5261,10,1.1111111111111112,1.789473789473684,0.54
5262,10,1.1111111111111112,1.789473789473684,0.48
5263,10,1.1111111111111112,1.789473789473684,0.56
5264,10,1.1111111111111112,1.789473789473684,0.46
5265,10,1.1111111111111112,1.789473789473684,0.36
5266,10,1.1111111111111112,1.789473789473684,0.56
5267,10,1.1111111111111112,1.789473789473684,0.44
5268,10,1.1111111111111112,1.789473789473684,0.6
5269,10,1.1111111111111112,1.789473789473684,0.56
5270,20,1.1111111111111112,1.789473789473684,0.46
5271,20,1.1111111111111112,1.789473789473684,0.6
5272,20,1.1111111111111112,1.789473789473684,0.58
5273,20,1.1111111111111112,1.789473789473684,0.6
5274,20,1.1111111111111112,1.789473789473684,0.5
5275,20,1.1111111111111112,1.789473789473684,0.44
5276,20,1.1111111111111112,1.789473789473684,0.46
5277,20,1.1111111111111112,1.789473789473684,0.42
5278,20,1.1111111111111112,1.789473789473684,0.48
5279,20,1.1111111111111112,1.789473789473684,0.58
5280,5,1.3333333333333333,1.789473789473684,0.42
5281,5,1.3333333333333333,1.789473789473684,0.52
5282,5,1.3333333333333333,1.789473789473684,0.6
5283,5,1.3333333333333333,1.789473789473684,0.56
5284,5,1.3333333333333333,1.789473789473684,0.44
5285,5,1.3333333333333333,1.789473789473684,0.56
5286,5,1.3333333333333333,1.789473789473684,0.54
5287,5,1.3333333333333333,1.789473789473684,0.4
5288,5,1.3333333333333333,1.789473789473684,0.58
5289,5,1.3333333333333333,1.789473789473684,0.34
5290,10,1.3333333333333333,1.789473789473684,0.38
5291,10,1.3333333333333333,1.789473789473684,0.5
5292,10,1.3333333333333333,1.789473789473684,0.56
5293,10,1.3333333333333333,1.789473789473684,0.66
5294,10,1.3333333333333333,1.789473789473684,0.58
5295,10,1.3333333333333333,1.789473789473684,0.48
5296,10,1.3333333333333333,1.789473789473684,0.54
5297,10,1.3333333333333333,1.789473789473684,0.52
5298,10,1.3333333333333333,1.789473789473684,0.38
5299,10,1.3333333333333333,1.789473789473684,0.5
5300,20,1.3333333333333333,1.789473789473684,0.6
5301,20,1.3333333333333333,1.789473789473684,0.6
5302,20,1.3333333333333333,1.789473789473684,0.5
5303,20,1.3333333333333333,1.789473789473684,0.5
5304,20,1.3333333333333333,1.789473789473684,0.56
5305,20,1.3333333333333333,1.789473789473684,0.44
5306,20,1.3333333333333333,1.789473789473684,0.52
5307,20,1.3333333333333333,1.789473789473684,0.56
5308,20,1.3333333333333333,1.789473789473684,0.38
5309,20,1.3333333333333333,1.789473789473684,0.66
5310,5,1.5555555555555554,1.789473789473684,0.38
5311,5,1.5555555555555554,1.789473789473684,0.34
5312,5,1.5555555555555554,1.789473789473684,0.36
5313,5,1.5555555555555554,1.789473789473684,0.64
5314,5,1.5555555555555554,1.789473789473684,0.52
5315,5,1.5555555555555554,1.789473789473684,0.44
5316,5,1.5555555555555554,1.789473789473684,0.36
5317,5,1.5555555555555554,1.789473789473684,0.44
5318,5,1.5555555555555554,1.789473789473684,0.48
5319,5,1.5555555555555554,1.789473789473684,0.46
5320,10,1.5555555555555554,1.789473789473684,0.34
5321,10,1.5555555555555554,1.789473789473684,0.48
5322,10,1.5555555555555554,1.789473789473684,0.5
5323,10,1.5555555555555554,1.789473789473684,0.5
5324,10,1.5555555555555554,1.789473789473684,0.4
5325,10,1.5555555555555554,1.789473789473684,0.44
5326,10,1.5555555555555554,1.789473789473684,0.54
5327,10,1.5555555555555554,1.789473789473684,0.44
5328,10,1.5555555555555554,1.789473789473684,0.54
5329,10,1.5555555555555554,1.789473789473684,0.48
5330,20,1.5555555555555554,1.789473789473684,0.68
5331,20,1.5555555555555554,1.789473789473684,0.44
5332,20,1.5555555555555554,1.789473789473684,0.52
5333,20,1.5555555555555554,1.789473789473684,0.5
5334,20,1.5555555555555554,1.789473789473684,0.38
5335,20,1.5555555555555554,1.789473789473684,0.44
5336,20,1.5555555555555554,1.789473789473684,0.54
5337,20,1.5555555555555554,1.789473789473684,0.4
5338,20,1.5555555555555554,1.789473789473684,0.5
5339,20,1.5555555555555554,1.789473789473684,0.46
5340,5,1.7777777777777777,1.789473789473684,0.52
5341,5,1.7777777777777777,1.789473789473684,0.56
5342,5,1.7777777777777777,1.789473789473684,0.32
5343,5,1.7777777777777777,1.789473789473684,0.52
5344,5,1.7777777777777777,1.789473789473684,0.48
5345,5,1.7777777777777777,1.789473789473684,0.5
5346,5,1.7777777777777777,1.789473789473684,0.52
5347,5,1.7777777777777777,1.789473789473684,0.52
5348,5,1.7777777777777777,1.789473789473684,0.54
5349,5,1.7777777777777777,1.789473789473684,0.54
5350,10,1.7777777777777777,1.789473789473684,0.54
5351,10,1.7777777777777777,1.789473789473684,0.5
5352,10,1.7777777777777777,1.789473789473684,0.44
5353,10,1.7777777777777777,1.789473789473684,0.52
5354,10,1.7777777777777777,1.789473789473684,0.4
5355,10,1.7777777777777777,1.789473789473684,0.44
5356,10,1.7777777777777777,1.789473789473684,0.5
5357,10,1.7777777777777777,1.789473789473684,0.5
5358,10,1.7777777777777777,1.789473789473684,0.52
5359,10,1.7777777777777777,1.789473789473684,0.52
5360,20,1.7777777777777777,1.789473789473684,0.54
5361,20,1.7777777777777777,1.789473789473684,0.36
5362,20,1.7777777777777777,1.789473789473684,0.56
5363,20,1.7777777777777777,1.789473789473684,0.48
5364,20,1.7777777777777777,1.789473789473684,0.48
5365,20,1.7777777777777777,1.789473789473684,0.4
5366,20,1.7777777777777777,1.789473789473684,0.36
5367,20,1.7777777777777777,1.789473789473684,0.44
5368,20,1.7777777777777777,1.789473789473684,0.58
5369,20,1.7777777777777777,1.789473789473684,0.36
5370,5,2.0,1.789473789473684,0.5
5371,5,2.0,1.789473789473684,0.4
5372,5,2.0,1.789473789473684,0.48
5373,5,2.0,1.789473789473684,0.52
5374,5,2.0,1.789473789473684,0.5
5375,5,2.0,1.789473789473684,0.6
5376,5,2.0,1.789473789473684,0.5
5377,5,2.0,1.789473789473684,0.38
5378,5,2.0,1.789473789473684,0.58
5379,5,2.0,1.789473789473684,0.6
5380,10,2.0,1.789473789473684,0.5
5381,10,2.0,1.789473789473684,0.54
5382,10,2.0,1.789473789473684,0.48
5383,10,2.0,1.789473789473684,0.56
5384,10,2.0,1.789473789473684,0.44
5385,10,2.0,1.789473789473684,0.46
5386,10,2.0,1.789473789473684,0.34
5387,10,2.0,1.789473789473684,0.44
5388,10,2.0,1.789473789473684,0.54
5389,10,2.0,1.789473789473684,0.54
5390,20,2.0,1.789473789473684,0.5
5391,20,2.0,1.789473789473684,0.5
5392,20,2.0,1.789473789473684,0.44
5393,20,2.0,1.789473789473684,0.64
5394,20,2.0,1.789473789473684,0.38
5395,20,2.0,1.789473789473684,0.52
5396,20,2.0,1.789473789473684,0.44
5397,20,2.0,1.789473789473684,0.52
5398,20,2.0,1.789473789473684,0.42
5399,20,2.0,1.789473789473684,0.58
5400,5,0.0,1.894736894736842,0.42
5401,5,0.0,1.894736894736842,0.42
5402,5,0.0,1.894736894736842,0.64
5403,5,0.0,1.894736894736842,0.38
5404,5,0.0,1.894736894736842,0.46
5405,5,0.0,1.894736894736842,0.52
5406,5,0.0,1.894736894736842,0.54
5407,5,0.0,1.894736894736842,0.4
5408,5,0.0,1.894736894736842,0.28
5409,5,0.0,1.894736894736842,0.42
5410,10,0.0,1.894736894736842,0.6
5411,10,0.0,1.894736894736842,0.38
5412,10,0.0,1.894736894736842,0.48
5413,10,0.0,1.894736894736842,0.5
5414,10,0.0,1.894736894736842,0.5
5415,10,0.0,1.894736894736842,0.52
5416,10,0.0,1.894736894736842,0.56
5417,10,0.0,1.894736894736842,0.48
5418,10,0.0,1.894736894736842,0.52
5419,10,0.0,1.894736894736842,0.58
5420,20,0.0,1.894736894736842,0.54
5421,20,0.0,1.894736894736842,0.42
5422,20,0.0,1.894736894736842,0.5
5423,20,0.0,1.894736894736842,0.56
5424,20,0.0,1.894736894736842,0.54
5425,20,0.0,1.894736894736842,0.38
5426,20,0.0,1.894736894736842,0.54
5427,20,0.0,1.894736894736842,0.46
5428,20,0.0,1.894736894736842,0.5
5429,20,0.0,1.894736894736842,0.58
5430,5,0.2222222222222222,1.894736894736842,0.56
5431,5,0.2222222222222222,1.894736894736842,0.68
5432,5,0.2222222222222222,1.894736894736842,0.48
5433,5,0.2222222222222222,1.894736894736842,0.44
5434,5,0.2222222222222222,1.894736894736842,0.46
5435,5,0.2222222222222222,1.894736894736842,0.44
5436,5,0.2222222222222222,1.894736894736842,0.42
